ID,mes,cuit,provincia,destino,monto,tipo,cuitl,juris,provins
23022,06/2018,30-62554374-2,JN,JN,495908.98,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
23023,06/2018,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
23024,06/2018,30-68784108-1,JN,JN,62735.94,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
23025,06/2018,30-68784108-1,JN,JN,569144.52,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
23026,06/2018,33-54625963-9,JN,JN,29786596.64,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
23027,06/2018,33-54625963-9,JN,JN,3628754.72,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
23028,06/2018,33-54625963-9,JN,JN,97625.4,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
23029,06/2018,33-54625963-9,JN,JN,1780848.45,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
25227,05/2018,30-54635216-8,JN,JN,1910651.06,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
25228,05/2018,30-54635216-8,JN,JN,332561.38,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
25229,05/2018,30-54660726-3,JN,JN,405861.7,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
25230,05/2018,30-54660726-3,JN,JN,2711944.76,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
25231,05/2018,30-56394131-2,JN,JN,6217072.76,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
25232,05/2018,30-56394131-2,JN,JN,1703172.17,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
25233,05/2018,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
25234,05/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
25235,05/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
25236,05/2018,30-59033015-5,JN,JN,87184.56,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
25237,05/2018,30-59033015-5,JN,JN,466182.18,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
25238,05/2018,30-62554374-2,JN,JN,3203707.73,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
25239,05/2018,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
25240,05/2018,30-62554374-2,JN,JN,479217.33,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
25241,05/2018,30-68784108-1,JN,JN,58303.46,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
25242,05/2018,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
25243,05/2018,30-68784108-1,JN,JN,240484.12,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
25244,05/2018,33-54625963-9,JN,JN,22272354.01,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
25245,05/2018,33-54625963-9,JN,JN,3371009.15,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
25246,05/2018,33-54625963-9,JN,JN,1666245.93,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
25247,05/2018,33-54625963-9,JN,JN,90711.01,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
27446,04/2018,30-54635216-8,JN,JN,1994212.24,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
27447,04/2018,30-54635216-8,JN,JN,326001.13,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
27448,04/2018,30-54660726-3,JN,JN,397653.02,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
27449,04/2018,30-54660726-3,JN,JN,2861677.93,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
27450,04/2018,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
27451,04/2018,30-56394131-2,JN,JN,6496328.65,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
27452,04/2018,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
27453,04/2018,30-56394131-2,JN,JN,1534753.42,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
27454,04/2018,30-59033015-5,JN,JN,85421.22,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
27455,04/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
27456,04/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
27457,04/2018,30-59033015-5,JN,JN,476485.16,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
27458,04/2018,30-62554374-2,JN,JN,3253043.05,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
27459,04/2018,30-62554374-2,JN,JN,470194.19,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
27460,04/2018,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
27461,04/2018,30-68784108-1,JN,JN,57167.11,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
27462,04/2018,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
27463,04/2018,30-68784108-1,JN,JN,212791.67,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
27464,04/2018,33-54625963-9,JN,JN,23524941.78,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
27465,04/2018,33-54625963-9,JN,JN,3310159.31,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
27466,04/2018,33-54625963-9,JN,JN,76659.8,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
27467,04/2018,33-54625963-9,JN,JN,1426689.97,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
29664,03/2018,30-54635216-8,JN,JN,2168307.94,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
29665,03/2018,30-54635216-8,JN,JN,318395.81,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
29666,03/2018,30-54660726-3,JN,JN,381942.96,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
29667,03/2018,30-54660726-3,JN,JN,3198492.22,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
29668,03/2018,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
29669,03/2018,30-56394131-2,JN,JN,1482921.2,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
29670,03/2018,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
29671,03/2018,30-56394131-2,JN,JN,9002711.89,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
29672,03/2018,30-59033015-5,JN,JN,568354.24,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
29673,03/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
29674,03/2018,30-59033015-5,JN,JN,74975.84,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
29675,03/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
29676,03/2018,30-62554374-2,JN,JN,454625.77,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
29677,03/2018,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
29678,03/2018,30-62554374-2,JN,JN,3235734.72,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
29679,03/2018,30-68784108-1,JN,JN,464611.72,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
29680,03/2018,30-68784108-1,JN,JN,55236.45,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
29681,03/2018,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
29682,03/2018,33-54625963-9,JN,JN,82096.08,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
29683,03/2018,33-54625963-9,JN,JN,3041736.06,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
29684,03/2018,33-54625963-9,JN,JN,1576101.49,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
29685,03/2018,33-54625963-9,JN,JN,24222242.89,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
31883,02/2018,30-54635216-8,JN,JN,276786.71,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
31884,02/2018,30-54635216-8,JN,JN,2098481.92,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
31885,02/2018,30-54660726-3,JN,JN,2981638.87,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
31886,02/2018,30-54660726-3,JN,JN,375678.16,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
31887,02/2018,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
31888,02/2018,30-56394131-2,JN,JN,8510085.68,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
31889,02/2018,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
31890,02/2018,30-56394131-2,JN,JN,1461612.09,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
31891,02/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
31892,02/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
31893,02/2018,30-59033015-5,JN,JN,73853.58,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
31894,02/2018,30-59033015-5,JN,JN,623422.75,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
31895,02/2018,30-62554374-2,JN,JN,3874768.07,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
31896,02/2018,30-62554374-2,JN,JN,448337.03,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
31897,02/2018,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
31898,02/2018,30-68784108-1,JN,JN,465126.07,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
31899,02/2018,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
31900,02/2018,30-68784108-1,JN,JN,54442.72,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
31901,02/2018,33-54625963-9,JN,JN,1282318.26,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
31902,02/2018,33-54625963-9,JN,JN,77110.24,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
31903,02/2018,33-54625963-9,JN,JN,21859130.85,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
31904,02/2018,33-54625963-9,JN,JN,2690433.92,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
34113,01/2018,30-54635216-8,JN,JN,2708073.25,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
34114,01/2018,30-54635216-8,JN,JN,258019.69,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
34115,01/2018,30-54640458-3,JN,JN,0.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
34116,01/2018,30-54660726-3,JN,JN,338510.75,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
34117,01/2018,30-54660726-3,JN,JN,3358142.65,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
34118,01/2018,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
34119,01/2018,30-56394131-2,JN,JN,1315086.12,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
34120,01/2018,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
34121,01/2018,30-56394131-2,JN,JN,10255676.99,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
34122,01/2018,30-59033015-5,JN,JN,730985.56,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
34123,01/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
34124,01/2018,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
34125,01/2018,30-59033015-5,JN,JN,66450.05,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
34126,01/2018,30-62554374-2,JN,JN,403390.06,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
34127,01/2018,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
34128,01/2018,30-62554374-2,JN,JN,5182075.88,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
34129,01/2018,30-68784108-1,JN,JN,557023.21,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
34130,01/2018,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
34131,01/2018,30-68784108-1,JN,JN,48984.86,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
34132,01/2018,33-54625963-9,JN,JN,1294610.96,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
34133,01/2018,33-54625963-9,JN,JN,2392450.22,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
34134,01/2018,33-54625963-9,JN,JN,72712.01,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
34135,01/2018,33-54625963-9,JN,JN,25004172.99,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
36336,12/2017,30-54635216-8,JN,JN,2823481.0,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
36337,12/2017,30-54635216-8,JN,JN,326503.65,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
36338,12/2017,30-54640458-3,JN,JN,0.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
36339,12/2017,30-54660726-3,JN,JN,390963.94,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
36340,12/2017,30-54660726-3,JN,JN,3561024.0,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
36341,12/2017,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
36342,12/2017,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
36343,12/2017,30-56394131-2,JN,JN,1474589.45,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
36344,12/2017,30-56394131-2,JN,JN,10971105.52,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
36345,12/2017,30-59033015-5,JN,JN,788108.4,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
36346,12/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
36347,12/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
36348,12/2017,30-59033015-5,JN,JN,76746.67,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
36349,12/2017,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
36350,12/2017,30-62554374-2,JN,JN,458394.94,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
36351,12/2017,30-62554374-2,JN,JN,5745996.09,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
36352,12/2017,30-68784108-1,JN,JN,616095.74,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
36353,12/2017,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
36354,12/2017,30-68784108-1,JN,JN,56094.74,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
36355,12/2017,33-54625963-9,JN,JN,3028915.04,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
36356,12/2017,33-54625963-9,JN,JN,1728514.21,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
36357,12/2017,33-54625963-9,JN,JN,86769.54,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
36358,12/2017,33-54625963-9,JN,JN,28157558.54,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
38562,11/2017,30-54635216-8,JN,JN,1923833.86,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
38563,11/2017,30-54635216-8,JN,JN,298654.1,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
38564,11/2017,30-54640458-3,JN,JN,0.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
38565,11/2017,30-54660726-3,JN,JN,357783.72,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
38566,11/2017,30-54660726-3,JN,JN,2597670.63,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
38567,11/2017,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
38568,11/2017,30-56394131-2,JN,JN,1377049.16,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
38569,11/2017,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
38570,11/2017,30-56394131-2,JN,JN,7925650.39,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
38571,11/2017,30-59033015-5,JN,JN,522888.81,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
38572,11/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
38573,11/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
38574,11/2017,30-59033015-5,JN,JN,70233.35,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
38575,11/2017,30-62554374-2,JN,JN,402738.78,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
38576,11/2017,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
38577,11/2017,30-62554374-2,JN,JN,3965823.89,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
38578,11/2017,30-68784108-1,JN,JN,439426.37,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
38579,11/2017,30-68784108-1,JN,JN,51292.88,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
38580,11/2017,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
38581,11/2017,33-54625963-9,JN,JN,2620252.52,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
38582,11/2017,33-54625963-9,JN,JN,79283.77,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
38583,11/2017,33-54625963-9,JN,JN,1530146.18,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
38584,11/2017,33-54625963-9,JN,JN,18821730.02,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
40791,10/2017,30-54635216-8,JN,JN,2031192.55,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
40792,10/2017,30-54635216-8,JN,JN,296294.91,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
40793,10/2017,30-54640458-3,JN,JN,0.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
40794,10/2017,30-54660726-3,JN,JN,354866.79,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
40795,10/2017,30-54660726-3,JN,JN,2685509.77,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
40796,10/2017,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
40797,10/2017,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
40798,10/2017,30-56394131-2,JN,JN,1110216.95,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
40799,10/2017,30-56394131-2,JN,JN,8183812.62,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
40800,10/2017,30-59033015-5,JN,JN,534373.29,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
40801,10/2017,30-59033015-5,JN,JN,69660.76,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
40802,10/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
40803,10/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
40804,10/2017,30-62554374-2,JN,JN,415781.61,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
40805,10/2017,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
40806,10/2017,30-62554374-2,JN,JN,4186744.43,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
40807,10/2017,30-68784108-1,JN,JN,451306.23,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
40808,10/2017,30-68784108-1,JN,JN,50897.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
40809,10/2017,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
40810,10/2017,33-54625963-9,JN,JN,2484506.51,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
40811,10/2017,33-54625963-9,JN,JN,78703.27,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
40812,10/2017,33-54625963-9,JN,JN,1521886.33,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
40813,10/2017,33-54625963-9,JN,JN,19505931.6,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
43020,09/2017,30-54635216-8,JN,JN,1907337.4,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
43021,09/2017,30-54635216-8,JN,JN,256946.49,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
43022,09/2017,30-54640458-3,JN,JN,0.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
43023,09/2017,30-54660726-3,JN,JN,308308.92,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
43024,09/2017,30-54660726-3,JN,JN,2513114.34,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
43025,09/2017,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
43026,09/2017,30-56394131-2,JN,JN,1183391.25,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
43027,09/2017,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
43028,09/2017,30-56394131-2,JN,JN,7577300.49,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
43029,09/2017,30-59033015-5,JN,JN,494048.45,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
43030,09/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
43031,09/2017,30-59033015-5,JN,JN,60521.39,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
43032,09/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
43033,09/2017,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
43034,09/2017,30-62554374-2,JN,JN,359046.45,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
43035,09/2017,30-62554374-2,JN,JN,3927739.58,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
43036,09/2017,30-68784108-1,JN,JN,411041.95,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
43037,09/2017,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
43038,09/2017,30-68784108-1,JN,JN,40364.57,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
43039,09/2017,33-54625963-9,JN,JN,67963.88,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
43040,09/2017,33-54625963-9,JN,JN,1304394.43,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
43041,09/2017,33-54625963-9,JN,JN,1932001.01,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
43042,09/2017,33-54625963-9,JN,JN,17704549.48,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
45249,08/2017,30-54635216-8,JN,JN,1942584.42,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
45250,08/2017,30-54635216-8,JN,JN,257002.2,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
45251,08/2017,30-54640458-3,JN,JN,0.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
45252,08/2017,30-54660726-3,JN,JN,308461.16,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
45253,08/2017,30-54660726-3,JN,JN,2477867.32,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
45254,08/2017,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
45255,08/2017,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
45256,08/2017,30-56394131-2,JN,JN,1060825.21,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
45257,08/2017,30-56394131-2,JN,JN,7328165.04,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
45258,08/2017,30-59033015-5,JN,JN,429692.05,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
45259,08/2017,30-59033015-5,JN,JN,60551.28,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
45260,08/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
45261,08/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
45262,08/2017,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
45263,08/2017,30-62554374-2,JN,JN,358896.32,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
45264,08/2017,30-62554374-2,JN,JN,2966351.6,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
45265,08/2017,30-68784108-1,JN,JN,361149.05,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
45266,08/2017,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
45267,08/2017,30-68784108-1,JN,JN,40384.5,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
45268,08/2017,33-54625963-9,JN,JN,67935.46,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
45269,08/2017,33-54625963-9,JN,JN,1263010.33,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
45270,08/2017,33-54625963-9,JN,JN,1932459.29,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
45271,08/2017,33-54625963-9,JN,JN,19132602.78,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
47480,07/2017,30-54635216-8,JN,JN,1879248.93,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
47481,07/2017,30-54635216-8,JN,JN,256704.87,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
47482,07/2017,30-54640458-3,JN,JN,0.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
47483,07/2017,30-54660726-3,JN,JN,307942.14,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
47484,07/2017,30-54660726-3,JN,JN,2541202.82,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
